,StudentID,Name,Gender,Attendance_Rate,Study_Hours_Per_Week,Previous_Grade,Extra_curricular_Activities,Parental_Support,Final_Grade,Study Hours,Attendance (%),Online Classes Taken
539,5183.0,Peter Figueroa,Female,85.0,25.0,86.0,3.0,Low,90.0,3.4,61.0,False
540,9972.0,Jacob Thompson,Male,85.0,20.0,78.0,0.0,High,72.0,0.5,76.0,False
541,4594.0,Jonathon Woodward,Female,88.0,25.0,78.0,1.0,Low,87.0,0.3,88.0,True
542,2995.0,Brian Hayes,Male,90.0,22.0,65.0,0.0,Low,88.0,4.0,61.0,True
543,5216.0,Cassandra Ryan,Male,90.0,18.0,78.0,0.0,Medium,90.0,5.0,76.0,False
544,3915.0,Terri Hayden,Female,90.0,17.0,90.0,3.0,Medium,68.0,3.2,56.0,True
545,9857.0,Taylor Burns,Female,92.0,22.0,85.0,1.0,Low,85.0,0.5,54.0,True
546,5105.0,Andrew Jimenez,Female,85.0,17.0,65.0,1.0,High,62.0,1.3,94.0,False
547,7411.0,Wendy King,Male,82.0,17.0,77.0,0.0,Medium,87.0,2.7,50.0,False
548,8898.0,Luis Carter,Male,91.0,12.0,88.0,1.0,Low,85.0,2.0,90.0,True
549,6985.0,Nicholas Jones,Female,90.0,17.0,78.0,3.0,High,72.0,0.2,74.0,True
550,5896.0,Tiffany Sanders,Female,90.0,30.0,77.0,2.0,Low,78.0,3.7,58.0,True
551,1268.0,Tina Knight,Male,95.0,15.0,88.0,1.0,Medium,87.0,1.1,76.0,False
552,9791.0,Brittany Andrews,Male,91.0,25.0,85.0,1.0,Low,68.0,2.4,51.0,False
553,1750.0,William Weber,Male,78.0,15.0,65.0,1.0,Medium,87.0,2.3,60.0,True
554,2742.0,Angela Ortiz,Male,85.0,22.0,86.0,3.0,High,92.0,2.1,97.0,False
555,6312.0,David Meyer,Male,88.0,12.0,65.0,1.0,High,62.0,3.0,71.0,True
556,3185.0,Travis Harrell,Male,91.0,8.0,65.0,1.0,Medium,87.0,0.0,61.0,True
557,5648.0,Craig Mccann,Female,85.0,10.0,90.0,0.0,Low,85.0,2.6,76.0,True
558,4144.0,Kelly Cohen,Male,82.0,20.0,86.0,1.0,Low,72.0,1.1,99.0,True
559,5528.0,David Diaz,Male,92.0,20.0,65.0,1.0,Medium,80.0,0.8,52.0,True
560,6966.0,Joseph Green,Female,92.0,8.0,82.0,1.0,Low,62.0,0.2,76.0,True
561,9804.0,Henry Johnson,Male,78.0,15.0,77.0,2.0,High,87.0,4.5,96.0,False
562,6340.0,Keith Wilson,Female,92.0,30.0,90.0,2.0,Medium,92.0,0.5,97.0,False
563,4276.0,Jordan Chase,Female,92.0,20.0,77.0,3.0,Medium,80.0,4.5,59.0,True
564,8454.0,Kayla Solomon,Male,70.0,30.0,65.0,1.0,Low,92.0,3.2,67.0,True
565,6503.0,Hayley Johnson,Male,85.0,22.0,78.0,2.0,High,87.0,4.3,79.0,False
566,3804.0,John Bender,Female,92.0,18.0,86.0,0.0,Low,88.0,4.5,86.0,True
567,2416.0,William Christian,Female,82.0,17.0,90.0,3.0,Medium,62.0,1.4,96.0,False
568,5041.0,Michael Willis,Male,95.0,8.0,86.0,3.0,Low,68.0,4.6,50.0,False
569,1724.0,James Simmons,Male,85.0,12.0,78.0,0.0,Low,62.0,2.4,94.0,True
570,8412.0,Christopher Sullivan,Male,92.0,17.0,70.0,1.0,Low,62.0,4.7,58.0,False
571,5846.0,Michelle Santos,Male,90.0,15.0,78.0,2.0,High,78.0,4.3,97.0,True
572,8452.0,Michael Walters,Female,78.0,8.0,65.0,1.0,Low,78.0,3.5,50.0,True
573,7305.0,Jason Anderson,Female,82.0,15.0,82.0,0.0,Medium,88.0,2.7,100.0,True
574,6989.0,James Hoover,Female,78.0,12.0,85.0,2.0,Low,92.0,0.7,71.0,True
575,9841.0,Julie Garza,Male,85.0,22.0,90.0,3.0,Medium,90.0,4.5,76.0,False
576,5540.0,Lisa Williams,Male,90.0,30.0,88.0,1.0,Medium,72.0,2.6,57.0,False
577,9714.0,Erica Thomas,Female,85.0,22.0,88.0,2.0,High,78.0,0.4,75.0,True
578,5724.0,Calvin Vargas,Male,90.0,10.0,82.0,2.0,Medium,68.0,2.5,63.0,True
579,5803.0,Molly Jones,Female,82.0,10.0,77.0,1.0,Medium,78.0,3.7,51.0,False
580,4097.0,Shannon Hogan,Male,85.0,17.0,70.0,1.0,Medium,88.0,1.7,91.0,False
581,8965.0,James Fields,Female,85.0,18.0,78.0,0.0,Medium,68.0,3.9,64.0,False
582,7093.0,Arthur Johnson,Female,85.0,10.0,88.0,2.0,Medium,68.0,3.1,60.0,False
583,3986.0,Collin Edwards,Male,78.0,10.0,90.0,2.0,High,90.0,2.9,78.0,False
584,7056.0,Kimberly Smith,Male,92.0,17.0,78.0,1.0,Medium,68.0,1.9,84.0,True
585,9743.0,Mr. Clinton Camacho,Female,90.0,15.0,60.0,1.0,High,78.0,4.6,76.0,True
586,9948.0,Taylor Moyer,Male,88.0,17.0,82.0,3.0,Medium,68.0,4.0,96.0,False
587,8306.0,David Jimenez,Female,90.0,30.0,78.0,3.0,Low,92.0,2.9,64.0,False
588,4206.0,Kyle Coleman,Male,90.0,17.0,77.0,2.0,Low,62.0,1.0,70.0,True
589,6915.0,Marvin Cardenas,Female,78.0,8.0,88.0,0.0,Medium,80.0,1.4,72.0,False
590,8300.0,Eddie Robertson,Male,92.0,17.0,60.0,1.0,Medium,68.0,4.0,77.0,False
591,2449.0,Christopher Taylor,Male,70.0,18.0,60.0,0.0,Low,78.0,3.6,98.0,True
592,4264.0,Brenda Bell,Male,70.0,18.0,70.0,1.0,High,85.0,4.2,69.0,False
593,8593.0,Ashley Nguyen,Male,85.0,15.0,65.0,2.0,Medium,78.0,0.6,92.0,False
594,7834.0,Michael Bailey,Male,85.0,25.0,78.0,2.0,Medium,78.0,5.0,54.0,False
595,8872.0,Maria Scott,Female,88.0,17.0,85.0,1.0,Low,88.0,0.1,66.0,True
596,1798.0,Karen Cruz,Female,88.0,12.0,85.0,2.0,High,68.0,3.8,88.0,True
597,9908.0,Jodi Taylor,Female,95.0,18.0,82.0,1.0,High,72.0,2.9,59.0,True
598,3243.0,Thomas Mcgrath,Female,95.0,17.0,60.0,1.0,High,87.0,1.1,82.0,True
599,3277.0,Kathy Bailey,Male,91.0,12.0,88.0,0.0,Low,85.0,0.1,57.0,True
600,3108.0,Karen Wolf,Male,92.0,18.0,65.0,3.0,High,87.0,2.1,98.0,True
601,2273.0,Mary Jones,Male,85.0,8.0,78.0,3.0,High,80.0,2.5,82.0,True
602,8685.0,Lisa Houston,Male,88.0,15.0,78.0,2.0,Low,80.0,3.8,100.0,True
603,4365.0,Ashley Jordan,Male,78.0,30.0,78.0,2.0,High,85.0,4.7,72.0,False
604,3630.0,Lonnie Williams,Male,82.0,22.0,85.0,2.0,Low,80.0,2.6,95.0,True
605,5617.0,Michael Poole,Male,82.0,15.0,85.0,3.0,Low,78.0,1.8,87.0,True
606,8203.0,David Martinez,Male,78.0,30.0,60.0,0.0,High,72.0,2.5,76.0,False
607,3025.0,Eduardo Miller,Female,90.0,12.0,65.0,1.0,Medium,85.0,2.8,52.0,True
608,6375.0,Kristine Williams,Female,88.0,8.0,82.0,1.0,Low,85.0,3.4,78.0,True
609,2723.0,Audrey Woods,Female,85.0,12.0,85.0,2.0,High,62.0,2.0,87.0,True
610,3764.0,Lauren Brown,Male,95.0,25.0,88.0,3.0,Low,62.0,0.6,77.0,False
611,5563.0,Stephanie Merritt,Female,70.0,30.0,77.0,3.0,Medium,78.0,2.6,59.0,False
612,2770.0,Rebecca Jones,Male,88.0,17.0,77.0,3.0,Low,68.0,0.1,97.0,True
613,2117.0,Isaiah Arnold,Female,85.0,10.0,60.0,3.0,Low,90.0,0.8,89.0,True
614,2253.0,Andrea Frey,Female,85.0,25.0,82.0,1.0,Medium,72.0,1.3,71.0,True
615,1517.0,Andrew Dudley,Female,90.0,8.0,77.0,1.0,Medium,78.0,2.3,52.0,True
616,5965.0,Kenneth Jones,Male,85.0,8.0,65.0,2.0,Low,62.0,2.4,57.0,False
617,9837.0,Jane Griffith,Female,85.0,12.0,65.0,2.0,High,62.0,1.3,87.0,False
618,6779.0,Jeff Phillips,Female,95.0,15.0,78.0,3.0,High,68.0,4.2,72.0,True
619,6591.0,Dawn Edwards,Female,90.0,8.0,88.0,1.0,Medium,90.0,0.3,65.0,True
620,4844.0,Paige Campbell,Female,91.0,20.0,85.0,2.0,High,90.0,0.8,84.0,False
621,1612.0,Belinda Kim,Female,70.0,22.0,70.0,0.0,Medium,80.0,3.5,87.0,True
622,6185.0,Christopher Cruz,Female,88.0,8.0,88.0,3.0,High,78.0,0.5,93.0,True
623,6504.0,Ruben Steele,Female,82.0,30.0,65.0,3.0,Medium,90.0,4.8,62.0,False
624,2234.0,Bradley Martinez,Male,88.0,18.0,78.0,2.0,Low,62.0,4.0,89.0,True
625,2552.0,Alison Williams,Female,88.0,20.0,86.0,2.0,Medium,62.0,1.0,100.0,True
626,5945.0,Scott Ferguson,Female,70.0,12.0,88.0,3.0,Medium,62.0,1.3,82.0,False
627,9971.0,David Brown,Male,85.0,12.0,65.0,3.0,Medium,92.0,3.3,97.0,False
628,7649.0,Renee Scott,Male,90.0,10.0,90.0,1.0,High,85.0,2.3,85.0,False
629,7914.0,Aimee Green,Male,92.0,10.0,82.0,0.0,High,85.0,3.9,67.0,True
630,1691.0,Ricky Jenkins,Female,85.0,15.0,85.0,1.0,Low,85.0,4.3,76.0,False
631,2479.0,Kelly Allen MD,Female,78.0,25.0,85.0,3.0,Low,72.0,4.7,83.0,False
632,9133.0,Sean Smith,Male,92.0,22.0,85.0,1.0,Medium,88.0,3.7,97.0,True
633,7928.0,Robert Johnson,Male,78.0,20.0,65.0,3.0,Medium,78.0,2.0,87.0,True
634,9034.0,Susan Russell,Female,90.0,30.0,70.0,0.0,Medium,92.0,4.8,100.0,True
635,6947.0,Ryan West,Female,95.0,18.0,78.0,3.0,High,80.0,3.5,100.0,True
636,5929.0,Christina Fitzgerald,Male,92.0,18.0,90.0,0.0,Medium,90.0,4.4,99.0,False
637,1555.0,Susan Roberson,Female,90.0,17.0,77.0,0.0,Medium,62.0,4.4,56.0,True
638,5275.0,Jessica Banks,Male,95.0,8.0,86.0,2.0,Low,62.0,2.3,51.0,True
639,4010.0,Jodi Rogers,Female,78.0,15.0,60.0,3.0,Low,85.0,1.6,55.0,True
640,3585.0,Michelle Clay,Male,82.0,10.0,86.0,0.0,Medium,78.0,2.4,97.0,True
641,5270.0,Jacob Bean,Male,91.0,30.0,82.0,3.0,High,62.0,1.8,75.0,False
642,4677.0,Robert Harper,Male,85.0,12.0,86.0,3.0,High,78.0,1.0,94.0,True
643,1231.0,Michelle Graham,Female,85.0,17.0,85.0,3.0,Low,92.0,1.0,100.0,False
644,5717.0,Seth Johnson,Female,70.0,10.0,60.0,3.0,Low,92.0,5.0,68.0,True
645,8506.0,Julia Sanchez,Male,85.0,17.0,65.0,1.0,Low,62.0,3.4,95.0,False
646,1745.0,Justin Sharp,Male,88.0,12.0,86.0,0.0,Medium,62.0,3.4,58.0,True
647,3938.0,Thomas Yoder,Female,88.0,12.0,77.0,1.0,Medium,68.0,0.4,95.0,False
648,3323.0,Christine Mullins,Female,90.0,30.0,78.0,0.0,Medium,85.0,3.7,77.0,False
649,5312.0,Timothy Mcbride,Female,82.0,30.0,60.0,0.0,Medium,78.0,3.8,59.0,False
650,1871.0,Deborah Reyes,Male,78.0,15.0,90.0,0.0,High,78.0,1.3,95.0,False
651,8150.0,Chad Downs,Male,85.0,15.0,78.0,1.0,Low,72.0,2.4,81.0,True
652,3425.0,William Hill,Male,95.0,20.0,90.0,2.0,High,68.0,2.5,67.0,True
653,1067.0,Makayla Rhodes,Male,70.0,20.0,90.0,1.0,Low,87.0,4.4,51.0,False
654,2998.0,Clayton Jones,Female,95.0,17.0,85.0,1.0,High,80.0,0.4,95.0,False
655,8439.0,Sean Hernandez,Female,91.0,15.0,88.0,1.0,Low,88.0,4.8,70.0,True
656,4463.0,Christine Young,Male,88.0,30.0,78.0,2.0,Low,88.0,1.9,75.0,False
657,3916.0,Brian Hale,Male,70.0,20.0,78.0,3.0,High,62.0,3.9,68.0,True
658,2975.0,Sandra Hart,Female,85.0,8.0,82.0,3.0,High,90.0,3.3,73.0,True
659,9021.0,Christine Curtis,Female,70.0,17.0,82.0,3.0,Low,62.0,0.5,77.0,False
660,4053.0,Tara Johnson,Female,70.0,20.0,78.0,2.0,Medium,78.0,3.4,91.0,True
661,9115.0,Stephanie Snyder,Male,88.0,17.0,60.0,2.0,Medium,85.0,0.7,76.0,False
662,5073.0,Miguel Leblanc,Female,88.0,22.0,78.0,2.0,High,80.0,2.6,82.0,False
663,7766.0,Christina Mcintyre,Male,85.0,22.0,82.0,1.0,Medium,88.0,0.4,82.0,True
664,2866.0,John Weber,Female,78.0,10.0,60.0,1.0,High,62.0,4.4,69.0,False
665,8454.0,Timothy Austin,Female,91.0,18.0,88.0,0.0,High,68.0,0.4,88.0,False
666,2742.0,Jeffrey Sullivan,Female,82.0,15.0,78.0,0.0,High,80.0,0.9,76.0,False
667,7637.0,Michael Noble,Female,88.0,22.0,86.0,1.0,Low,62.0,4.0,55.0,True
668,3213.0,Christine Shah,Male,92.0,20.0,78.0,3.0,High,92.0,2.4,59.0,True
669,8139.0,Lisa Maynard,Male,90.0,18.0,77.0,0.0,Medium,62.0,0.1,60.0,True
670,8295.0,Lisa Lynch,Female,85.0,15.0,77.0,3.0,High,92.0,1.5,75.0,True
671,6469.0,Angela Warren,Male,90.0,8.0,60.0,1.0,Low,88.0,3.0,85.0,False
672,1606.0,Mary Benson,Female,70.0,17.0,70.0,3.0,Low,62.0,4.7,81.0,True
673,1994.0,Yvonne Krueger,Male,70.0,22.0,88.0,2.0,High,85.0,4.5,76.0,False
674,2915.0,Keith Bailey,Female,91.0,30.0,77.0,0.0,High,68.0,1.4,62.0,False
675,6633.0,Barbara Case,Female,92.0,12.0,90.0,3.0,Low,90.0,4.6,95.0,False
676,3148.0,Jamie Torres,Female,70.0,8.0,88.0,1.0,High,88.0,1.0,94.0,True
677,8911.0,Justin Jacobs,Male,78.0,25.0,65.0,3.0,Medium,87.0,4.0,81.0,False
678,4845.0,Kevin Reynolds,Male,82.0,15.0,78.0,1.0,Medium,90.0,3.4,61.0,True
679,2043.0,Michelle Kelly,Female,70.0,20.0,86.0,3.0,High,72.0,1.1,66.0,False
680,6820.0,Terry Hernandez,Male,82.0,18.0,65.0,2.0,Low,87.0,3.5,78.0,False
681,2817.0,Aaron Duarte,Male,91.0,22.0,85.0,2.0,High,72.0,0.5,90.0,True
682,4365.0,Micheal Perez,Female,78.0,18.0,77.0,2.0,Medium,87.0,0.8,73.0,False
683,3257.0,Troy Bradford,Male,92.0,17.0,60.0,1.0,High,78.0,1.7,82.0,True
684,2396.0,Bobby Wilkinson,Female,95.0,8.0,88.0,3.0,High,72.0,2.1,64.0,True
685,8025.0,Juan Lopez,Female,88.0,17.0,70.0,1.0,High,78.0,0.7,50.0,True
686,2389.0,Virginia Medina,Female,88.0,8.0,65.0,0.0,High,62.0,3.8,92.0,True
687,1947.0,Leah Holmes,Female,70.0,8.0,78.0,2.0,Low,90.0,4.5,50.0,False
688,9647.0,Todd Brooks,Male,70.0,17.0,90.0,2.0,Low,88.0,3.3,94.0,False
689,7627.0,Madeline Rush,Male,88.0,20.0,78.0,2.0,Medium,62.0,3.6,97.0,True
690,1383.0,Nicole Frederick,Male,82.0,22.0,82.0,3.0,Medium,62.0,4.9,57.0,True
691,7110.0,Jason Adams,Female,82.0,30.0,85.0,1.0,Low,87.0,2.2,76.0,True
692,8424.0,Mallory Fletcher,Female,92.0,22.0,86.0,2.0,Low,92.0,1.8,68.0,True
693,7187.0,David Cummings,Male,90.0,30.0,70.0,3.0,High,90.0,2.3,59.0,False
694,7751.0,Kelly Suarez,Male,90.0,15.0,60.0,0.0,Medium,92.0,2.2,73.0,False
695,9502.0,Drew Morse,Male,88.0,22.0,77.0,0.0,Medium,78.0,3.7,76.0,True
696,3364.0,Lauren Stephens,Male,85.0,17.0,65.0,2.0,Low,87.0,3.5,79.0,False
697,1534.0,Penny Miller,Male,82.0,30.0,85.0,3.0,Medium,87.0,0.6,86.0,False
698,1659.0,Paula Stewart,Male,90.0,30.0,82.0,1.0,Medium,85.0,2.4,100.0,True
699,3328.0,Jonathan Johnson,Female,85.0,18.0,82.0,3.0,High,78.0,0.0,85.0,False
700,2106.0,Laura Ross,Male,70.0,17.0,86.0,2.0,Low,78.0,4.5,100.0,False
701,8786.0,Brandy Wilson,Male,78.0,12.0,77.0,1.0,Low,78.0,0.7,96.0,False
702,2463.0,Brittany Briggs,Female,70.0,25.0,60.0,1.0,Low,80.0,4.8,78.0,False
703,2450.0,Carl Coleman,Male,85.0,22.0,82.0,2.0,Low,87.0,3.2,55.0,True
704,9877.0,Crystal Chandler,Male,91.0,12.0,90.0,1.0,Low,80.0,0.6,84.0,True
705,1310.0,Elizabeth Nichols,Female,92.0,25.0,86.0,1.0,High,80.0,3.0,75.0,True
706,9052.0,Jesse Barber,Male,95.0,17.0,65.0,0.0,High,72.0,1.6,66.0,True
707,2878.0,Julie Jackson,Male,82.0,10.0,82.0,0.0,High,85.0,3.8,59.0,False
708,7672.0,Cindy Morales,Male,85.0,22.0,88.0,0.0,High,80.0,1.5,56.0,False
709,9076.0,Ashley Franco,Female,90.0,18.0,78.0,1.0,Medium,72.0,2.0,76.0,True
710,7676.0,Kimberly Calderon,Male,85.0,18.0,70.0,3.0,Low,87.0,1.2,85.0,True
711,5990.0,Lisa Brooks,Female,85.0,20.0,70.0,3.0,High,90.0,2.7,60.0,True
712,9806.0,Destiny Todd,Female,82.0,17.0,78.0,1.0,Medium,88.0,1.4,60.0,True
713,1985.0,Dawn Luna,Female,88.0,22.0,78.0,1.0,Medium,92.0,2.9,82.0,False
714,1745.0,Jacob Yoder,Male,82.0,22.0,85.0,2.0,High,62.0,3.5,58.0,False
715,8077.0,Martha Moody,Male,91.0,12.0,88.0,1.0,Low,85.0,4.9,95.0,False
716,5473.0,James Torres,Male,95.0,30.0,90.0,1.0,Low,90.0,0.1,94.0,True
717,2270.0,Shelly Stuart,Male,85.0,20.0,88.0,0.0,Low,90.0,1.9,99.0,True
718,3044.0,Julie Williams,Female,95.0,25.0,77.0,1.0,High,80.0,3.8,93.0,False
719,4137.0,Tamara Jones,Male,91.0,18.0,90.0,3.0,Medium,90.0,0.2,81.0,True
720,1116.0,Todd Orozco,Male,70.0,20.0,78.0,3.0,Low,78.0,0.9,62.0,True
721,2070.0,Jeffrey Torres,Male,90.0,10.0,82.0,3.0,High,72.0,3.6,67.0,True
722,1378.0,Chad Colon,Female,82.0,17.0,78.0,1.0,Low,80.0,2.5,76.0,False
723,7666.0,Alan Williams,Female,90.0,12.0,77.0,1.0,Medium,72.0,3.8,96.0,True
724,1769.0,Cameron Austin,Female,88.0,12.0,77.0,1.0,High,62.0,1.0,55.0,True
725,4696.0,Dawn Nguyen,Female,90.0,25.0,90.0,0.0,Medium,85.0,0.3,90.0,True
726,1456.0,Andrea Phillips,Female,70.0,15.0,86.0,1.0,Medium,92.0,0.5,65.0,False
727,1891.0,Robert Bishop,Female,88.0,17.0,85.0,3.0,Low,78.0,3.8,90.0,False
728,3045.0,Melanie Mckinney,Male,85.0,15.0,60.0,1.0,Low,87.0,3.9,53.0,False
729,1897.0,Joseph Ellis,Female,91.0,8.0,85.0,2.0,Low,80.0,2.8,68.0,False
730,7581.0,Jennifer Smith,Male,91.0,8.0,90.0,3.0,Low,88.0,0.1,74.0,False
731,8014.0,Vickie Holloway,Male,95.0,15.0,77.0,2.0,Medium,88.0,1.0,56.0,True
732,2106.0,Nancy Munoz,Male,91.0,10.0,70.0,2.0,Medium,62.0,2.4,89.0,False
733,6098.0,Amber Gray,Male,78.0,17.0,82.0,3.0,Medium,85.0,1.8,50.0,True
734,1939.0,Christian Barr,Male,82.0,12.0,78.0,0.0,Medium,92.0,4.9,90.0,True
735,2120.0,Kimberly Harrison,Male,92.0,17.0,77.0,3.0,Low,90.0,4.3,76.0,False
736,5909.0,Mark Fleming,Female,95.0,10.0,85.0,1.0,High,78.0,1.1,76.0,True
737,4772.0,Felicia Carpenter,Female,88.0,25.0,90.0,1.0,Low,90.0,4.0,74.0,True
738,7558.0,Rebecca Kelly,Male,85.0,30.0,78.0,2.0,Medium,80.0,2.8,59.0,False
739,8215.0,Aaron Walls,Male,91.0,30.0,78.0,1.0,High,92.0,1.4,64.0,False
740,3855.0,Mark King,Female,82.0,25.0,65.0,3.0,High,68.0,4.2,56.0,True
741,3248.0,James Macdonald,Female,90.0,30.0,90.0,2.0,Medium,92.0,1.8,73.0,True
742,9633.0,Alexander Thompson,Female,90.0,20.0,65.0,0.0,High,92.0,2.7,94.0,False
743,6209.0,Kaitlin Walton,Female,92.0,17.0,86.0,3.0,High,72.0,1.5,59.0,False
744,5049.0,Ashley Kaufman,Male,88.0,10.0,70.0,3.0,Medium,92.0,3.6,100.0,False
745,2062.0,Megan Bernard,Male,82.0,8.0,70.0,1.0,Medium,72.0,2.3,70.0,False
746,9609.0,Kelly Harper,Female,85.0,17.0,82.0,3.0,Medium,88.0,3.2,63.0,True
747,4325.0,Daniel White,Female,92.0,8.0,90.0,2.0,Medium,62.0,2.9,73.0,False
748,2388.0,Justin Castro,Male,90.0,18.0,77.0,2.0,Medium,92.0,2.9,79.0,False
749,7981.0,John Odonnell,Female,85.0,8.0,60.0,1.0,Medium,90.0,1.4,51.0,True
750,8236.0,Whitney Tapia,Male,88.0,20.0,88.0,2.0,Medium,72.0,2.6,91.0,True
751,5096.0,Jeremy Shields,Female,88.0,25.0,86.0,0.0,Low,72.0,4.6,50.0,False
752,5617.0,Matthew Davies,Female,70.0,8.0,86.0,1.0,Medium,72.0,4.9,59.0,False
753,4728.0,Christine Hamilton,Male,92.0,17.0,90.0,2.0,Low,72.0,3.8,96.0,False
754,6581.0,Crystal Proctor,Male,95.0,25.0,60.0,0.0,High,78.0,2.2,85.0,True
755,7608.0,Victoria Mcbride,Female,95.0,22.0,78.0,3.0,High,68.0,0.8,71.0,False
756,7247.0,Ellen Cross MD,Male,70.0,20.0,70.0,0.0,High,78.0,0.5,76.0,False
757,5991.0,David Stevens,Male,88.0,20.0,70.0,0.0,High,88.0,2.4,61.0,True
758,2138.0,Frank Brown DDS,Female,88.0,25.0,90.0,2.0,Low,72.0,0.3,53.0,False
759,2126.0,Deborah Barajas,Female,88.0,10.0,90.0,2.0,Medium,78.0,0.8,76.0,False
760,4325.0,Richard Howard Jr.,Male,88.0,25.0,78.0,0.0,Medium,87.0,4.1,88.0,True
761,9615.0,Anita Dougherty,Female,91.0,17.0,77.0,1.0,Low,80.0,3.7,68.0,False
762,6681.0,Alicia Watson,Female,70.0,22.0,65.0,0.0,High,68.0,4.5,96.0,False
763,8501.0,Deborah Hunter,Female,78.0,22.0,85.0,0.0,Low,80.0,1.2,60.0,False
764,9810.0,Morgan Gilbert,Female,90.0,25.0,77.0,0.0,Low,87.0,5.0,54.0,True
765,9264.0,Taylor Crawford,Female,70.0,17.0,65.0,2.0,High,72.0,0.2,51.0,True
766,6359.0,Cory Rosario DDS,Female,85.0,17.0,85.0,2.0,Low,92.0,3.6,78.0,True
767,3759.0,Kyle Perez,Male,85.0,18.0,65.0,1.0,Medium,68.0,1.1,52.0,True
768,8242.0,Kelly Gibson MD,Male,82.0,20.0,60.0,2.0,Medium,80.0,3.0,53.0,False
769,4305.0,Angela Garcia,Male,95.0,25.0,90.0,2.0,High,62.0,0.1,50.0,False
770,4148.0,Dylan Vaughan,Male,92.0,20.0,65.0,0.0,High,62.0,2.6,70.0,False
771,4105.0,Kevin Santiago,Male,82.0,8.0,60.0,2.0,High,92.0,0.5,70.0,True
772,1245.0,Terry Rodriguez,Female,95.0,15.0,60.0,3.0,Medium,92.0,0.3,67.0,False
773,1719.0,Chad Mason,Male,92.0,8.0,82.0,3.0,Medium,87.0,3.6,100.0,True
774,5127.0,Jessica Ferguson,Male,91.0,30.0,60.0,0.0,Medium,68.0,3.2,94.0,False
775,8899.0,Andrew Schroeder,Male,95.0,17.0,86.0,3.0,Medium,62.0,2.6,97.0,True
776,9248.0,Jeffrey Garcia,Male,88.0,15.0,86.0,1.0,Medium,92.0,3.7,98.0,True
777,2300.0,Jason Hood,Male,78.0,30.0,77.0,2.0,High,68.0,1.9,91.0,True
778,4900.0,Sandra Leon,Female,88.0,10.0,78.0,1.0,Low,80.0,2.6,76.0,False
779,1388.0,Tyler Mccormick,Male,95.0,30.0,90.0,3.0,Low,80.0,4.5,92.0,True
780,4644.0,Megan Murphy,Female,82.0,30.0,65.0,1.0,Low,80.0,0.3,81.0,True
781,4153.0,Charles Vincent,Male,78.0,17.0,65.0,2.0,High,88.0,2.7,100.0,True
782,4871.0,Mrs. Cindy Sharp DVM,Male,70.0,17.0,82.0,1.0,Low,92.0,1.2,61.0,True
783,7188.0,Sarah Dixon,Male,85.0,17.0,60.0,2.0,Low,62.0,3.8,76.0,False
784,1324.0,Teresa Rodriguez,Female,70.0,20.0,82.0,3.0,Low,68.0,2.8,61.0,False
785,7233.0,Shannon Spencer,Female,88.0,17.0,82.0,0.0,Low,88.0,2.4,71.0,True
786,8688.0,Darlene Tapia,Male,78.0,25.0,78.0,1.0,Low,90.0,2.5,76.0,False
787,7113.0,Ryan Ball,Female,85.0,18.0,86.0,2.0,Medium,80.0,5.0,57.0,False
788,3660.0,Anita Berger,Male,70.0,18.0,88.0,2.0,Low,78.0,3.2,73.0,True
789,7313.0,Tom Bradley,Male,92.0,25.0,77.0,1.0,Medium,80.0,3.5,91.0,True
790,5281.0,Melinda Cummings,Female,78.0,18.0,90.0,3.0,Low,68.0,0.1,99.0,True
791,7297.0,Melissa Donaldson,Female,91.0,20.0,70.0,3.0,Medium,68.0,4.1,66.0,False
792,9202.0,Charles Pearson,Female,91.0,18.0,60.0,2.0,High,62.0,3.9,72.0,True
793,5407.0,Isaiah Moore,Male,70.0,18.0,78.0,0.0,Medium,80.0,0.5,99.0,False
794,9600.0,Jonathan Ramirez,Male,88.0,8.0,65.0,0.0,Medium,68.0,3.5,62.0,False
795,3981.0,Mrs. Melanie Mueller,Male,85.0,22.0,90.0,0.0,High,80.0,3.7,98.0,True
796,5249.0,Ms. Heather Dean,Female,85.0,22.0,85.0,0.0,High,85.0,0.4,57.0,False
797,2052.0,David Malone,Female,85.0,22.0,90.0,1.0,Medium,87.0,0.0,67.0,True
798,1685.0,Melissa Brown,Male,92.0,12.0,78.0,0.0,Low,72.0,4.9,98.0,False
799,8961.0,Jason Woods,Female,95.0,22.0,60.0,1.0,Medium,90.0,5.0,65.0,False
800,7528.0,Rachel Diaz,Female,91.0,15.0,88.0,1.0,High,80.0,2.3,94.0,False
801,3275.0,Michael Jones,Male,91.0,20.0,70.0,2.0,Low,92.0,1.8,89.0,False
802,9436.0,Taylor Mcgee,Female,92.0,15.0,88.0,1.0,Low,90.0,4.4,97.0,False
803,8279.0,Christopher Ray,Male,91.0,17.0,60.0,3.0,High,90.0,2.1,80.0,True
804,7305.0,Alyssa Berg MD,Female,91.0,25.0,65.0,1.0,Low,80.0,0.2,81.0,True
805,2465.0,Dr. James Henry DDS,Male,70.0,15.0,65.0,1.0,Medium,85.0,1.1,66.0,False
806,3016.0,James Stevens,Male,82.0,17.0,85.0,1.0,High,88.0,3.8,88.0,True
807,6623.0,Kevin Marquez,Female,70.0,12.0,60.0,3.0,High,85.0,0.6,55.0,True
808,2460.0,Colleen Porter,Female,91.0,25.0,85.0,3.0,Medium,68.0,4.3,74.0,True
